sample637,SRR21876210
sample637,SRR21876210
sample638,SRR21876211
sample638,SRR21876211
sample639,SRR21876212
sample639,SRR21876212
sample640,SRR21876213
sample640,SRR21876213
sample641,SRR21876214
sample641,SRR21876214
sample642,SRR21876215
sample642,SRR21876215
sample643,SRR21876216
sample643,SRR21876216
sample644,SRR21876217
sample644,SRR21876217
sample645,SRR21876218
sample645,SRR21876218
sample646,SRR21876219
sample646,SRR21876219
sample647,SRR21876220
sample647,SRR21876220
sample648,SRR21876221
sample648,SRR21876221
sample649,SRR21876222
sample649,SRR21876222
sample650,SRR21876223
sample650,SRR21876223
sample651,SRR21876224
sample651,SRR21876224
sample652,SRR21876225
sample652,SRR21876225
sample653,SRR21876226
sample653,SRR21876226
sample654,SRR21876227
sample654,SRR21876227
sample655,SRR21876228
sample655,SRR21876228
sample656,SRR21876229
sample656,SRR21876229
sample657,SRR21876230
sample657,SRR21876230
sample658,SRR21876231
sample658,SRR21876231
sample659,SRR21876232
sample659,SRR21876232
sample660,SRR21876233
sample660,SRR21876233
sample661,SRR21876234
sample661,SRR21876234
sample662,SRR21876235
sample662,SRR21876235
sample663,SRR21876236
sample663,SRR21876236
sample664,SRR21876237
sample664,SRR21876237
sample665,SRR21876238
sample665,SRR21876238
